entry_date,exit_date,expiry_date,strategy,regime,spot_entry,vix_entry,lots,pnl,pnl_pct,outcome,max_profit,max_loss
2023-12-29,2024-02-29,,ICICIPRULI.NS,Financial Services,15829.291700562426,,1,-41929.12,-4.1929,loss,inf,-inf
2024-01-31,2024-02-29,,UPL.NS,Chemicals,7369.974738267871,,1,1368.47,0.1368,profit,inf,-inf
2024-01-31,2024-02-29,,SRF.NS,Chemicals,257.2726833470814,,1,-19071.19,-1.9071,loss,inf,-inf
2024-01-31,2024-02-29,,PIIND.NS,Chemicals,3204.3158129050335,,1,-17397.47,-1.7397,loss,inf,-inf
2023-06-30,2024-02-29,,ICICIGI.NS,Financial Services,9821.863570441841,,1,3422.2,0.3422,profit,inf,-inf
2024-01-31,2024-02-29,,NHPC.NS,Power,1522.6039378604114,,1,1468.44,0.1468,profit,inf,-inf
2024-01-31,2024-02-29,,HCLTECH.NS,IT,2464.0982075117468,,1,30420.72,3.0421,profit,inf,-inf
2024-02-29,2024-03-29,,TORNTPOWER.NS,Power,6300.2105447474,,1,-5941.07,-0.5941,loss,inf,-inf
2024-02-29,2024-03-29,,DABUR.NS,FMCG,1261.3248394081156,,1,8146.84,0.8147,profit,inf,-inf
2024-02-29,2024-03-29,,VBL.NS,FMCG,2371.9131301284506,,1,-257.83,-0.0258,loss,inf,-inf
2024-02-29,2024-03-29,,ITC.NS,FMCG,734.34250883128,,1,6512.14,0.6512,profit,inf,-inf
2023-11-30,2024-03-29,,ADANIENT.NS,Infra,3821.3430058146105,,1,-11217.2,-1.1217,loss,inf,-inf
2024-02-29,2024-03-29,,LTIM.NS,IT,2270.693305204776,,1,6500.37,0.65,profit,inf,-inf
2024-02-29,2024-03-29,,GODREJCP.NS,FMCG,3796.8838057931375,,1,14030.57,1.4031,profit,inf,-inf
2024-02-29,2024-04-30,,APOLLOHOSP.NS,Pharma,3359.7842868201606,,1,-6634.38,-0.6634,loss,inf,-inf
2023-11-30,2024-04-30,,CIPLA.NS,Pharma,686.4078840709778,,1,21719.42,2.1719,profit,inf,-inf
2024-03-29,2024-04-30,,HCLTECH.NS,IT,2700.277411126378,,1,-15304.24,-1.5304,loss,inf,-inf
2024-03-29,2024-04-30,,UPL.NS,Chemicals,7531.7314890142225,,1,5038.37,0.5038,profit,inf,-inf
2024-03-29,2024-04-30,,BRITANNIA.NS,FMCG,668.880573768324,,1,18717.77,1.8718,profit,inf,-inf
2023-04-28,2024-04-30,,DIVISLAB.NS,Pharma,937.0020763767975,,1,-6933.33,-0.6933,loss,inf,-inf
2024-03-29,2024-04-30,,IOC.NS,Energy,3931.549608204858,,1,-5540.95,-0.5541,loss,inf,-inf
2023-12-29,2024-05-31,,PIDILITIND.NS,Chemicals,7921.593876531703,,1,33433.35,3.3433,profit,inf,-inf
2024-02-29,2024-05-31,,FEDERALBNK.NS,Banking,2909.779304800139,,1,62550.44,6.255,profit,inf,-inf
2024-02-29,2024-05-31,,BAJFINANCE.NS,Financial Services,3281.049787274899,,1,7149.23,0.7149,profit,inf,-inf
2024-03-29,2024-05-31,,TATASTEEL.NS,Metals,224.45322618455563,,1,57464.77,5.7465,profit,inf,-inf
2024-03-29,2024-05-31,,PIIND.NS,Chemicals,3010.8630061838326,,1,-7279.05,-0.7279,loss,inf,-inf
2024-01-31,2024-05-31,,JINDALSTEL.NS,Metals,737.1642136232441,,1,16408.61,1.6409,profit,inf,-inf
2024-03-29,2024-05-31,,BHARTIARTL.NS,Telecom,3676.3114896403417,,1,-16290.65,-1.6291,loss,inf,-inf
2024-04-30,2024-05-31,,ADANIENT.NS,Infra,3626.108827697331,,1,-2610.88,-0.2611,loss,inf,-inf
2023-12-29,2024-06-28,,ATGL.NS,Energy,8979.069511634643,,1,35424.53,3.5425,profit,inf,-inf
2024-05-31,2024-06-28,,DIXON.NS,Consumer Durables,164.71589331379144,,1,27778.48,2.7778,profit,inf,-inf
2024-02-29,2024-06-28,,MOTHERSON.NS,Auto,7287.911136038173,,1,21321.23,2.1321,profit,inf,-inf
2024-03-29,2024-06-28,,TITAN.NS,Consumer Durables,3101.6220707706602,,1,64841.6,6.4842,profit,inf,-inf
2024-05-31,2024-06-28,,BALKRISIND.NS,Auto,3154.0347787682404,,1,-15091.03,-1.5091,loss,inf,-inf
2024-05-31,2024-06-28,,SUNPHARMA.NS,Pharma,4596.5860690384425,,1,10654.95,1.0655,profit,inf,-inf
2024-04-30,2024-06-28,,RELIANCE.NS,Energy,5975.851014774999,,1,-12504.33,-1.2504,loss,inf,-inf
2024-05-31,2024-06-28,,SRF.NS,Chemicals,270.7807114413342,,1,16176.57,1.6177,profit,inf,-inf
2024-05-31,2024-06-28,,ACC.NS,Infra,611.3856653781863,,1,-40174.84,-4.0175,loss,inf,-inf
2024-04-30,2024-07-31,,SBILIFE.NS,Financial Services,3017.3698557762045,,1,27835.51,2.7836,profit,inf,-inf
2024-06-28,2024-07-31,,PIDILITIND.NS,Chemicals,9628.701006055398,,1,-11318.62,-1.1319,loss,inf,-inf
2023-11-30,2024-07-31,,POWERGRID.NS,Power,992.9385199975052,,1,78876.8,7.8877,profit,inf,-inf
2024-05-31,2024-07-31,,M&M.NS,Auto,1803.332517351561,,1,5067.68,0.5068,profit,inf,-inf
2024-03-29,2024-07-31,,NTPC.NS,Power,1500.6714784275412,,1,10635.08,1.0635,profit,inf,-inf
2024-06-28,2024-07-31,,ITC.NS,FMCG,788.2429164470054,,1,3893.67,0.3894,profit,inf,-inf
2024-05-31,2024-07-31,,BRITANNIA.NS,FMCG,765.1530481367794,,1,-4475.06,-0.4475,loss,inf,-inf
2024-06-28,2024-07-31,,BHARTIARTL.NS,Telecom,3428.790517728707,,1,347.49,0.0347,profit,inf,-inf
2024-06-28,2024-07-31,,ADANIENT.NS,Infra,3593.420572834001,,1,14716.59,1.4717,profit,inf,-inf
2024-04-30,2024-07-31,,COALINDIA.NS,Metals,5621.973962877319,,1,7331.88,0.7332,profit,inf,-inf
2024-04-30,2024-07-31,,BANKBARODA.NS,Banking,362.66547566893655,,1,-72450.01,-7.245,loss,inf,-inf
2024-07-31,2024-08-30,,HCLTECH.NS,IT,2449.286539391663,,1,32336.23,3.2336,profit,inf,-inf
2024-07-31,2024-08-30,,VBL.NS,FMCG,2428.890385273611,,1,-1062.39,-0.1062,loss,inf,-inf
2024-07-31,2024-08-30,,SRF.NS,Chemicals,299.99528543692526,,1,-9267.99,-0.9268,loss,inf,-inf
2024-07-31,2024-08-30,,GRASIM.NS,Infra,893.4713114700692,,1,-25341.24,-2.5341,loss,inf,-inf
2024-06-28,2024-08-30,,AARTIIND.NS,Chemicals,6939.116981425664,,1,19387.7,1.9388,profit,inf,-inf
2024-07-31,2024-08-30,,BERGEPAINT.NS,Consumer Durables,163.4514472471363,,1,16565.35,1.6565,profit,inf,-inf
2024-07-31,2024-08-30,,NESTLEIND.NS,FMCG,3014.7527093335057,,1,419.62,0.042,profit,inf,-inf
2024-07-31,2024-08-30,,MUTHOOTFIN.NS,Financial Services,3547.270420184071,,1,-24174.45,-2.4174,loss,inf,-inf
2024-07-31,2024-08-30,,MPHASIS.NS,IT,1059.676578962769,,1,-18343.01,-1.8343,loss,inf,-inf
2024-07-31,2024-08-30,,ASIANPAINT.NS,Consumer Durables,7515.128129595356,,1,15699.96,1.57,profit,inf,-inf
2024-08-30,2024-09-30,,ALKEM.NS,Pharma,7199.959191484818,,1,-1186.02,-0.1186,loss,inf,-inf
2024-07-31,2024-09-30,,ATGL.NS,Energy,11286.540989936302,,1,-44879.91,-4.488,loss,inf,-inf
2024-08-30,2024-09-30,,ABB.NS,Infra,12131.48274359443,,1,-13511.96,-1.3512,loss,inf,-inf
2024-06-28,2024-09-30,,DRREDDY.NS,Pharma,15066.978239723103,,1,-11480.09,-1.148,loss,inf,-inf
2024-08-30,2024-09-30,,POWERGRID.NS,Power,1261.7526357259449,,1,-21008.99,-2.1009,loss,inf,-inf
2023-11-30,2024-09-30,,EICHERMOT.NS,Auto,8464.040923011617,,1,17496.07,1.7496,profit,inf,-inf
2024-05-31,2024-09-30,,HDFCLIFE.NS,Financial Services,27185.011956356466,,1,-73112.54,-7.3113,loss,inf,-inf
2024-08-30,2024-09-30,,CHOLAFIN.NS,Financial Services,1897.4848067619687,,1,-758.91,-0.0759,loss,inf,-inf
2024-07-31,2024-10-31,,PETRONET.NS,Energy,17206.600584597552,,1,-13797.75,-1.3798,loss,inf,-inf
2024-09-30,2024-10-31,,DEEPAKNTR.NS,Chemicals,1388.6036504152805,,1,-16684.43,-1.6684,loss,inf,-inf
2024-09-30,2024-10-31,,SRF.NS,Chemicals,281.04303896802196,,1,-8140.49,-0.814,loss,inf,-inf
2024-09-30,2024-10-31,,MARICO.NS,FMCG,1841.937927319597,,1,-11003.86,-1.1004,loss,inf,-inf
2024-09-30,2024-10-31,,AARTIIND.NS,Chemicals,8419.904852041893,,1,-12607.34,-1.2607,loss,inf,-inf
2024-09-30,2024-10-31,,COFORGE.NS,IT,834.2162067875847,,1,-31968.77,-3.1969,loss,inf,-inf
2024-10-31,2024-11-29,,AXISBANK.NS,Banking,623.9766902351316,,1,3091.7,0.3092,profit,inf,-inf
2024-10-31,2024-11-29,,JSWSTEEL.NS,Metals,10034.33339880305,,1,-326.24,-0.0326,loss,inf,-inf
2024-10-31,2024-11-29,,BRITANNIA.NS,FMCG,596.0233938615079,,1,24677.8,2.4678,profit,inf,-inf
2024-08-30,2024-11-29,,TORNTPHARM.NS,Pharma,809.2771511674343,,1,3485.56,0.3486,profit,inf,-inf
2024-07-31,2024-11-29,,RECLTD.NS,Financial Services,5773.401949041915,,1,25334.65,2.5335,profit,inf,-inf
2024-10-31,2024-11-29,,NHPC.NS,Power,1116.8996527567838,,1,-15293.3,-1.5293,loss,inf,-inf
2024-10-31,2024-11-29,,GODREJCP.NS,FMCG,5090.168522948204,,1,-10102.1,-1.0102,loss,inf,-inf
2024-11-29,2024-12-31,,PETRONET.NS,Energy,19467.622206595177,,1,20034.59,2.0035,profit,inf,-inf
2024-08-30,2024-12-31,,MOTHERSON.NS,Auto,9407.300970358485,,1,11040.17,1.104,profit,inf,-inf
2024-11-29,2024-12-31,,KOTAKBANK.NS,Banking,298.33872965975223,,1,39831.53,3.9832,profit,inf,-inf
2024-09-30,2024-12-31,,SBILIFE.NS,Financial Services,3420.3839799662082,,1,-6658.65,-0.6659,loss,inf,-inf
2024-11-29,2024-12-31,,VEDL.NS,Metals,10344.560578127466,,1,-27083.53,-2.7084,loss,inf,-inf
2024-10-31,2024-12-31,,M&M.NS,Auto,2345.5961195483283,,1,2858.2,0.2858,profit,inf,-inf
2024-11-29,2024-12-31,,EICHERMOT.NS,Auto,9813.522585363677,,1,2154.33,0.2154,profit,inf,-inf
2024-08-30,2024-12-31,,RELIANCE.NS,Energy,6110.253815761784,,1,19149.2,1.9149,profit,inf,-inf
2024-10-31,2024-12-31,,TECHM.NS,IT,2085.063561699701,,1,-2308.57,-0.2309,loss,inf,-inf
2024-09-30,2024-12-31,,TVSMOTOR.NS,Auto,6253.789027847026,,1,-39323.08,-3.9323,loss,inf,-inf
2024-05-31,2024-12-31,,CROMPTON.NS,Consumer Durables,28509.117506350187,,1,57491.49,5.7491,profit,inf,-inf
2024-07-31,2024-12-31,,SBIN.NS,Banking,264.8701851246599,,1,12385.77,1.2386,profit,inf,-inf
2024-08-30,2024-12-31,,NTPC.NS,Power,1665.7452949951037,,1,-217.52,-0.0218,loss,inf,-inf
2024-08-30,2024-12-31,,COALINDIA.NS,Metals,6662.451731607714,,1,19805.04,1.9805,profit,inf,-inf
2024-09-30,2024-12-31,,BAJAJ-AUTO.NS,Auto,14341.214571277867,,1,-35012.24,-3.5012,loss,inf,-inf
2024-09-30,2024-12-31,,DIVISLAB.NS,Pharma,1149.4546396449748,,1,16315.21,1.6315,profit,inf,-inf
2024-11-29,2024-12-31,,AARTIIND.NS,Chemicals,7645.957050087469,,1,-25901.6,-2.5902,loss,inf,-inf
2024-11-29,2024-12-31,,CHOLAFIN.NS,Financial Services,2160.2668565719023,,1,10967.07,1.0967,profit,inf,-inf
2024-11-29,2024-12-31,,NESTLEIND.NS,FMCG,2696.367253934447,,1,-15124.33,-1.5124,loss,inf,-inf
2024-11-29,2024-12-31,,VOLTAS.NS,Consumer Durables,1260.591463042789,,1,20892.77,2.0893,profit,inf,-inf
2024-12-31,2024-12-31,,TITAN.NS,Consumer Durables,7462.126980860166,,1,0.0,0.0,profit,inf,-inf
2024-12-31,2024-12-31,,FEDERALBNK.NS,Banking,3699.622409860471,,1,0.0,0.0,profit,inf,-inf
2024-12-31,2024-12-31,,JSWSTEEL.NS,Metals,9892.916946249672,,1,0.0,0.0,profit,inf,-inf
2024-12-31,2024-12-31,,LUPIN.NS,Pharma,300.64570679271316,,1,0.0,0.0,profit,inf,-inf
2024-12-31,2024-12-31,,TORNTPHARM.NS,Pharma,793.6987902464144,,1,0.0,0.0,profit,inf,-inf
2024-12-31,2024-12-31,,POWERGRID.NS,Power,1255.9826239699157,,1,0.0,0.0,profit,inf,-inf
